age,education_num,hours_per_week,capital_gain,capital_loss,sex,income_bin
43,9,52,0,0,1,0
44,5,31,0,0,1,0
43,7,50,0,0,0,0
38,9,36,0,0,1,0
22,12,43,0,0,0,0
32,9,32,0,0,1,0
28,4,44,0,0,1,0
28,7,49,0,0,0,0
39,9,42,0,0,1,0
43,10,51,99999,2392,1,1
46,10,55,0,0,1,1
48,9,44,0,0,1,1
35,12,35,0,0,1,0
23,7,47,0,0,1,0
38,13,32,0,0,1,0
33,13,29,14084,0,0,0
39,7,38,0,0,0,0
25,10,52,0,0,0,0
41,9,21,0,0,1,0
56,10,50,0,0,1,1
38,9,30,0,0,1,0
32,2,43,0,0,1,0
40,4,47,0,0,1,0
57,8,18,0,0,0,0
40,6,35,0,0,1,0
41,10,43,0,0,1,0
23,9,46,0,0,1,1
45,9,66,0,0,1,0
56,10,33,0,0,0,0
39,13,37,0,0,1,0
37,9,51,0,0,1,0
35,16,28,0,0,1,1
34,15,45,0,0,1,1
27,5,42,0,0,1,0
25,9,43,0,0,1,1
20,10,53,0,0,1,1
56,10,22,0,1902,1,1
42,7,21,0,0,1,0
35,13,31,0,0,1,1
57,11,44,0,0,1,0
53,13,40,5178,0,1,0
40,9,29,0,0,0,0
47,13,36,0,0,1,1
26,13,26,0,0,1,0
31,9,43,0,0,0,0
27,9,49,0,1977,0,0
40,4,17,0,0,1,0
45,9,42,99999,0,0,1
18,2,54,0,0,1,0
62,10,50,0,0,1,1
33,9,28,0,0,1,0
32,7,40,0,0,0,1
44,10,37,0,1902,1,0
66,11,32,0,0,1,0
56,7,46,0,0,0,1
47,5,47,2174,0,0,0
44,9,43,0,0,1,0
29,5,30,0,0,1,0
34,9,58,0,0,0,0
49,6,30,0,0,1,0
37,12,20,0,0,0,0
25,11,49,0,0,1,0
58,9,33,0,0,1,1
37,16,66,0,0,1,1
20,10,41,0,0,1,1
29,10,45,0,0,1,1
59,9,53,0,0,1,0
59,10,41,0,0,1,0
46,14,53,0,0,1,0
52,9,43,99999,0,1,1
34,6,56,0,0,0,1
33,9,40,0,0,1,0
39,10,66,0,0,1,0
25,9,44,0,0,0,0
33,14,25,0,0,1,0
58,13,37,0,0,1,0
35,13,53,0,0,0,1
37,10,49,0,0,0,0
52,9,29,0,0,1,0
57,7,43,0,0,1,0
39,8,14,0,0,1,0
18,7,50,0,0,0,0
43,9,52,0,0,1,0
28,9,32,15024,0,1,0
19,7,48,0,0,1,0
21,9,39,0,0,1,0
42,8,30,0,0,0,1
34,6,47,0,0,1,0
32,8,26,0,0,1,0
29,9,71,0,0,0,0
48,12,44,0,0,1,0
61,13,25,0,0,0,1
32,10,40,0,0,0,0
17,16,33,0,0,1,0
40,9,49,0,0,1,1
54,9,35,0,0,0,1
33,9,47,0,2392,1,1
52,9,48,0,0,0,1
20,14,25,0,0,1,0
46,13,25,0,0,1,1
32,10,32,0,0,1,0
55,7,61,0,0,1,0
52,5,21,0,0,1,0
36,5,22,99999,0,1,1
22,13,37,0,0,1,0
62,9,31,0,0,1,1
33,9,40,0,0,1,0
51,13,51,0,0,1,1
31,10,42,5178,0,1,0
21,9,43,0,0,1,0
40,7,28,0,0,1,0
39,5,24,0,0,0,0
48,14,33,0,0,1,0
36,10,51,0,0,1,0
31,14,44,0,0,1,0
23,10,27,0,0,1,0
20,12,9,0,0,0,0
33,9,61,0,0,0,0
27,7,33,0,0,0,0
26,14,63,0,0,1,0
31,13,35,0,0,1,0
34,9,46,0,0,1,0
21,11,35,7688,0,0,0
35,8,44,0,0,1,0
34,13,37,0,0,0,0
46,14,27,0,0,1,1
20,7,7,0,0,0,0
49,6,58,0,0,0,0
28,6,27,0,0,1,0
54,11,29,0,0,0,0
23,7,39,0,0,0,0
51,5,64,0,0,1,0
37,13,50,5178,0,0,1
54,11,31,0,0,0,0
37,7,40,0,0,1,0
48,9,33,0,0,1,0
38,10,24,0,0,1,0
37,9,40,0,0,1,0
27,13,62,0,0,1,1
25,7,42,0,0,1,0
58,13,18,0,0,1,0
31,5,48,5178,0,0,0
21,7,55,0,0,1,0
50,10,27,0,0,1,1
34,13,57,0,0,1,0
38,13,41,0,0,1,0
26,15,48,0,0,1,1
46,9,51,0,0,0,0
31,9,54,99999,0,1,1
54,6,33,0,0,1,0
45,10,33,14084,0,1,0
48,13,33,0,0,1,1
54,9,59,0,0,1,1
75,9,27,0,0,0,0
32,6,29,0,0,1,0
39,9,58,0,0,0,0
39,9,63,15024,0,0,1
46,13,32,0,1977,0,0
49,14,50,0,1902,1,0
63,5,42,0,0,0,0
31,2,30,0,0,1,0
20,9,45,0,0,0,0
26,13,36,0,2392,1,0
26,10,39,0,0,1,1
56,9,27,0,0,1,0
40,14,56,0,0,0,0
52,11,34,0,0,1,0
26,9,53,0,0,0,0
43,7,55,0,0,1,0
36,13,68,0,0,1,0
25,9,39,14084,0,0,0
17,9,35,0,0,1,0
33,7,9,0,0,1,0
49,7,21,0,0,0,0
22,14,35,0,0,1,0
44,7,44,0,0,1,0
39,7,32,0,0,1,0
60,10,10,0,0,1,1
70,8,53,0,0,1,0
28,9,64,0,0,1,0
37,11,17,0,0,1,0
61,11,51,0,0,1,1
19,10,26,0,0,0,0
32,5,44,0,0,1,0
44,7,39,0,0,1,0
47,7,45,0,0,0,0
27,11,27,0,0,1,0
46,13,42,0,0,1,0
39,9,37,0,0,1,0
25,9,26,0,0,1,0
53,6,19,0,0,1,0
49,13,37,14084,0,0,1
38,15,41,0,0,1,1
28,10,52,0,0,1,0
45,7,39,0,1977,1,0
65,7,49,0,0,1,1
42,9,54,0,0,1,1
61,9,26,0,0,0,0
48,5,25,0,0,1,0
39,9,24,0,0,1,0
52,9,46,0,0,0,0
47,9,22,0,0,1,1
48,13,55,0,0,1,0
39,13,43,0,0,1,0
42,10,17,2174,0,1,0
53,9,45,0,0,1,1
43,7,39,0,0,1,0
27,7,41,0,2392,1,0
29,7,64,0,0,0,0
57,9,57,0,0,1,1
52,10,52,0,0,1,1
37,13,21,0,0,1,0
32,13,42,0,0,1,1
37,9,40,0,0,1,1
51,15,52,0,0,1,0
57,9,44,0,0,1,0
25,2,47,0,0,1,0
27,13,27,0,0,1,1
35,7,35,0,0,0,0
54,13,59,0,0,0,0
20,9,49,0,0,0,0
38,9,40,14084,0,1,0
47,1,41,0,0,0,0
37,8,52,0,0,0,0
39,7,30,0,0,1,0
40,7,38,0,0,1,1
34,14,41,0,0,0,1
48,13,23,0,0,1,1
46,9,47,0,0,1,1
53,8,28,0,0,1,0
30,9,36,7688,0,1,0
18,4,40,0,0,1,0
22,2,24,0,0,1,0
49,10,27,0,1902,0,1
41,11,48,0,0,1,0
37,10,37,0,0,0,0
38,7,27,0,0,1,0
55,7,39,0,0,1,1
33,13,25,0,0,1,1
42,9,20,7688,0,0,0
50,10,35,14084,0,0,0
24,9,34,0,0,0,0
36,9,48,0,0,0,1
30,9,26,0,0,1,0
47,13,16,0,0,1,0
46,13,51,0,0,1,0
26,13,36,0,0,1,0
32,8,55,0,0,1,0
43,7,24,0,0,0,0
32,9,57,0,0,1,0
46,14,52,0,0,0,0
33,3,42,0,0,0,0
30,13,19,0,0,0,0
38,9,25,0,0,1,1
47,9,39,0,0,0,0
26,9,36,0,0,1,0
67,7,48,7688,0,0,0
17,3,37,0,0,0,0
40,7,40,0,0,1,1
23,8,49,0,0,0,0
34,10,43,0,0,1,0
49,7,49,0,0,1,0
56,13,39,0,1977,0,0
21,9,16,0,0,0,0
40,11,32,0,0,0,0
37,16,36,0,0,1,1
40,13,52,0,0,1,0
47,9,34,0,0,0,0
61,12,40,0,0,1,0
40,7,46,0,0,1,0
29,10,42,0,0,0,0
49,9,21,0,0,1,0
39,10,27,0,0,1,1
35,10,18,0,0,1,0
43,10,44,0,0,1,0
41,12,19,0,0,1,0
36,9,46,5178,0,0,0
28,12,38,0,0,1,0
53,10,62,0,0,0,0
31,9,30,0,0,0,0
20,10,26,0,0,1,0
27,12,41,0,0,0,1
51,11,30,0,0,0,0
39,9,39,0,0,1,0
61,10,40,0,0,0,0
61,11,43,0,0,1,1
46,11,47,0,0,0,0
44,3,52,0,0,0,0
49,14,20,0,1902,0,1
32,7,33,0,0,0,0
46,9,23,0,0,0,0
27,9,48,5178,0,1,0
40,13,40,5178,0,1,0
35,9,33,0,0,1,0
53,13,41,0,0,1,0
53,9,48,0,0,1,0
47,7,52,0,0,1,0
24,13,27,0,0,1,0
21,5,36,0,0,0,0
47,12,51,0,0,0,0
47,9,62,0,0,1,0
17,13,35,2174,0,0,0
29,13,15,0,0,1,1
62,13,44,0,0,1,0
36,7,45,0,0,1,0
32,7,42,0,0,1,0
38,7,40,0,0,1,0
69,8,15,0,0,0,0
58,9,43,0,2824,0,0
38,7,34,99999,0,1,1
44,15,39,0,0,0,0
39,13,36,0,0,1,1
37,7,43,7688,0,0,0
23,9,37,0,0,1,0
29,5,30,0,0,0,0
26,9,53,0,0,1,0
26,9,46,0,0,1,0
48,10,32,0,2042,0,0
46,9,32,0,0,1,0
35,9,42,7688,0,0,0
45,7,56,0,0,1,0
60,7,30,0,0,0,0
42,13,19,0,0,0,0
51,12,51,0,0,1,0
49,3,51,0,0,0,0
38,14,17,0,1902,1,1
31,4,53,2174,0,1,0
35,5,17,0,0,1,0
40,13,64,0,0,1,0
59,14,49,0,0,1,1
66,9,45,0,0,1,0
44,13,29,0,0,0,0
51,7,23,0,0,1,1
53,14,63,0,0,0,1
21,13,28,0,0,1,0
41,9,38,0,0,0,0
42,4,35,0,0,1,1
35,9,24,0,0,1,0
45,13,41,0,0,1,0
29,9,36,0,0,0,0
33,9,49,0,0,1,0
42,9,21,0,0,0,0
58,10,53,0,0,1,0
25,12,52,0,0,0,0
45,7,32,0,0,1,0
53,11,62,0,0,1,0
37,7,38,0,0,0,0
51,10,38,15024,0,0,0
33,7,46,5178,0,1,0
35,13,40,0,0,0,1
48,5,47,0,0,0,0
55,6,41,0,0,1,0
20,13,36,0,0,0,0
25,6,42,0,0,0,0
41,9,27,0,0,1,1
27,11,56,0,0,1,1
40,9,48,0,0,1,0
52,12,15,0,0,0,1
38,13,45,0,0,1,0
26,9,42,0,0,0,0
40,11,66,0,0,1,0
39,9,38,0,0,1,0
37,9,37,0,0,1,1
31,9,37,0,0,0,0
42,13,46,0,0,1,1
30,11,13,0,0,1,0
27,7,28,0,0,0,0
34,9,51,0,0,1,1
29,16,38,0,0,1,1
33,13,52,0,0,1,1
39,10,68,0,0,1,1
41,13,42,0,0,1,0
50,7,35,0,0,0,0
51,2,30,2174,0,1,0
22,6,43,0,0,1,0
58,10,48,0,0,0,0
42,9,23,0,0,1,0
39,13,36,0,0,0,0
41,9,35,0,0,1,0
30,12,24,0,1902,0,0
18,9,34,15024,0,1,1
35,2,19,0,0,0,0
21,10,53,0,0,1,0
45,7,53,0,0,1,0
47,13,45,0,0,1,1
32,8,71,0,0,1,1
47,14,55,0,0,0,0
27,4,55,0,0,1,0
33,9,31,0,0,1,0
44,9,24,0,0,0,0
20,9,23,0,0,0,0
49,9,49,0,0,1,0
46,14,37,0,2042,0,0
41,9,45,0,0,1,0
54,7,28,0,0,1,0
64,13,41,0,0,1,1
41,10,46,0,0,1,0
42,7,42,0,0,0,0
52,11,47,0,0,1,0
28,13,30,0,0,1,0
26,9,24,0,0,1,0
46,9,29,7688,0,0,0
26,13,31,7688,0,1,1
61,13,55,0,0,0,1
47,7,21,5178,0,1,0
35,5,26,0,0,1,0
45,9,28,0,1902,1,0
38,7,24,0,0,1,0
46,12,35,0,0,1,1
26,12,30,0,0,1,1
67,10,43,0,0,0,0
47,11,67,0,0,1,1
35,7,32,0,0,1,0
30,7,30,0,0,0,0
33,14,39,15024,0,1,1
31,9,43,0,0,1,0
33,9,37,0,0,1,0
64,9,38,0,0,1,0
27,13,45,0,0,0,0
29,8,25,0,0,1,0
31,14,34,99999,0,1,1
56,13,60,0,0,1,1
48,10,19,0,0,1,0
36,10,19,0,0,1,0
42,9,50,7688,0,1,0
39,14,31,0,1902,1,0
53,1,31,0,0,1,0
43,8,36,0,0,1,0
47,7,44,0,0,1,0
38,10,56,0,0,1,0
42,10,33,0,0,1,0
38,9,42,0,0,1,1
26,7,27,0,0,1,0
55,9,46,0,0,1,1
58,11,30,0,0,1,0
53,12,30,0,0,0,1
40,11,21,14084,0,1,1
18,8,45,0,0,1,1
49,8,27,0,0,1,1
41,9,33,0,0,0,0
49,9,54,0,0,1,0
45,13,34,0,0,1,0
37,11,65,0,0,0,0
43,6,52,0,0,1,0
51,13,33,14084,0,1,0
41,8,32,0,0,1,0
59,4,41,0,0,1,0
30,13,37,0,0,0,0
44,9,38,0,0,0,0
42,9,25,0,0,1,0
44,13,42,0,0,0,0
27,9,15,14084,0,0,0
38,10,51,0,0,1,1
67,9,51,0,0,1,0
40,7,36,0,0,0,0
37,9,27,0,2392,0,0
73,9,52,0,0,1,0
59,13,43,0,0,1,0
40,9,50,0,0,1,0
55,8,36,0,0,0,0
37,9,49,0,0,0,0
60,9,45,0,0,0,0
49,13,53,0,0,1,0
49,4,13,0,0,1,0
46,10,37,0,0,1,1
20,7,57,0,0,1,0
35,9,30,99999,0,0,1
33,7,64,0,0,1,0
38,9,38,0,0,1,0
27,4,45,0,0,1,0
34,7,47,0,2824,1,0
53,13,44,0,0,1,0
48,11,16,0,0,1,1
55,7,35,0,0,1,1
17,9,29,0,0,0,0
34,9,20,7688,0,1,0
24,15,42,0,0,1,0
37,14,48,0,0,1,0
52,7,37,0,0,0,0
45,9,32,0,0,1,0
55,9,19,0,0,1,0
17,7,71,0,0,0,0
40,10,44,0,0,1,0
44,10,45,0,0,1,0
35,13,35,0,0,0,0
38,12,31,0,0,1,0
53,9,24,0,0,1,1
37,9,38,0,0,0,1
35,13,24,0,1902,0,0
40,8,26,99999,0,0,1
41,7,45,14084,0,1,0
28,9,52,0,0,1,1
58,9,36,0,0,1,0
34,7,32,0,0,1,0
32,8,64,0,0,0,0
32,7,55,0,0,0,0
37,5,33,0,0,0,0
62,13,33,0,0,1,1
44,13,16,2174,0,1,0
50,11,40,0,0,1,0
29,5,55,0,0,1,0
26,1,34,0,0,0,0
51,9,33,0,2824,1,0
57,10,44,0,0,0,0
33,13,34,0,0,1,1
33,13,34,0,0,0,1
58,9,48,0,0,1,1
60,9,43,0,0,0,0
30,9,40,0,0,0,0
33,9,45,0,0,0,0
41,7,28,0,0,1,0
46,7,27,0,0,1,0
37,6,21,0,0,1,0
27,9,33,0,0,1,1
30,7,66,0,0,1,0
66,11,31,0,0,0,0
47,7,37,0,0,1,0
65,5,18,0,0,0,0
30,15,26,0,0,1,0
60,6,65,0,0,1,1
39,7,43,0,0,1,0
39,11,37,0,0,0,0
41,13,40,0,0,1,0
37,5,42,0,0,0,0
65,7,47,0,0,1,0
18,10,43,0,1977,1,0
31,15,32,0,0,1,1
39,9,28,0,0,1,0
48,7,31,0,0,1,0
29,9,39,0,0,0,0
70,9,37,0,0,1,0
38,7,63,0,0,1,0
30,13,39,0,0,0,0
50,7,50,0,0,0,0
35,9,53,0,0,0,0
36,7,34,0,0,0,1
50,7,44,0,0,1,0
17,5,35,0,0,1,0
38,9,24,0,0,1,1
24,7,50,0,0,1,0
37,9,53,0,0,0,1
39,9,42,0,0,0,0
33,11,38,0,0,1,1
57,10,27,0,0,1,0
31,14,39,0,0,0,0
38,15,39,0,0,1,1
47,13,36,0,0,1,0
27,7,42,0,0,1,0
51,12,49,0,1902,1,0
44,10,47,0,0,1,0
45,7,33,0,0,1,0
44,9,44,0,0,1,1
32,9,50,0,0,1,0
36,13,31,0,0,1,1
39,9,42,0,0,1,0
55,13,48,0,0,0,0
56,13,30,0,2824,0,0
29,13,43,0,0,1,1
40,7,36,0,0,1,0
37,7,60,0,0,0,0
24,4,45,2174,0,1,0
39,9,41,0,0,1,0
57,7,28,0,0,0,0
18,13,26,0,0,1,0
51,13,48,2174,0,1,0
30,11,29,0,0,1,1
35,7,64,0,0,1,0
34,15,39,0,0,1,0
69,9,33,0,0,1,0
27,11,52,0,0,0,0
59,9,42,0,0,1,0
32,9,55,0,0,1,0
41,13,42,7688,0,0,1
30,13,42,0,0,1,0
47,7,31,0,0,1,0
59,14,50,0,0,1,0
56,10,24,0,0,1,1
30,7,48,0,0,1,0
38,5,28,0,0,0,1
33,9,38,0,0,0,0
17,7,58,0,0,1,0
24,9,36,0,0,1,0
39,13,49,0,0,1,1
17,9,46,0,0,1,0
41,13,43,0,0,1,0
39,7,37,0,0,1,0
38,13,38,0,0,0,0
26,14,55,0,0,1,1
43,7,41,0,0,1,0
28,9,56,0,0,0,0
49,9,46,2174,0,1,0
35,7,43,0,0,1,0
20,11,42,0,0,1,0
21,9,10,0,0,1,0
43,9,41,0,0,1,0
18,13,44,0,0,1,0
46,9,31,0,0,1,0
17,1,18,2174,0,0,0
29,15,44,0,0,0,0
22,13,41,0,0,0,0
39,13,8,0,0,1,0
61,13,38,0,0,1,0
60,9,35,0,0,0,0
19,10,46,0,0,0,0
49,10,43,0,0,1,0
51,7,49,0,0,1,0
45,13,52,0,0,1,0
36,7,31,0,0,1,0
72,12,32,0,0,0,1
48,11,43,0,0,1,0
28,9,42,0,0,1,1
44,4,53,0,0,1,1
32,9,61,0,0,1,0
54,13,31,0,0,0,0
36,9,62,0,0,1,0
51,13,31,0,0,1,0
44,9,30,0,0,0,1
66,7,35,0,0,0,0
33,9,54,0,0,1,0
45,9,27,0,0,0,0
37,13,59,15024,2042,0,0
32,10,46,0,0,0,0
57,9,39,0,0,1,0
33,5,55,0,0,1,1
40,7,55,0,0,1,1
33,9,44,0,0,0,0
62,7,29,0,0,1,0
43,6,32,0,0,1,0
29,9,20,0,0,1,0
53,6,50,0,0,1,0
41,14,27,0,0,1,0
42,9,36,0,0,1,0
35,10,52,0,0,1,1
35,9,65,0,0,0,0
31,13,64,0,0,1,1
22,9,45,7688,0,0,1
39,11,53,2174,0,1,1
63,15,40,0,0,0,0
71,6,59,0,0,0,1
28,10,28,0,0,1,0
45,13,63,0,0,1,1
52,13,29,0,0,1,0
35,13,41,0,0,1,0
35,7,26,0,0,1,0
19,7,48,0,0,1,0
41,11,42,0,0,1,1
48,13,22,0,0,1,0
40,12,32,15024,0,1,0
40,14,53,0,0,0,0
32,16,15,0,0,1,0
31,5,20,0,0,1,0
33,7,26,15024,0,0,0
43,9,52,0,0,0,0
44,9,40,0,0,1,0
51,14,31,0,0,1,0
57,14,44,0,0,1,0
28,9,55,0,0,1,0
45,5,48,2174,0,0,0
49,10,37,0,0,1,0
51,12,40,0,0,0,1
55,13,35,0,0,1,1
30,10,62,0,0,1,1
49,13,32,0,0,1,0
56,6,21,0,0,0,0
45,9,44,2174,0,1,0
27,13,56,0,0,1,0
32,9,57,0,0,1,0
53,16,38,0,0,0,1
33,13,29,0,0,1,1
37,13,51,2174,0,1,0
41,13,17,0,0,0,0
38,9,50,0,0,1,0
31,3,34,0,0,1,0
60,9,33,0,0,1,0
66,9,46,0,0,1,1
44,10,47,0,0,1,1
62,5,24,0,0,0,0
37,7,48,0,0,0,0
28,13,38,0,0,1,1
41,7,30,0,0,1,0
41,5,35,0,0,0,0
45,6,54,0,0,0,0
41,8,28,0,0,1,0
55,10,59,0,0,0,1
45,7,27,0,0,1,0
31,9,52,0,0,1,0
56,9,30,0,0,0,0
40,10,33,0,0,0,0
31,9,36,0,0,1,0
42,14,38,0,0,1,0
24,12,35,0,0,0,0
28,9,49,0,0,1,0
38,10,33,0,0,0,0
50,9,38,0,0,1,1
33,10,42,0,0,1,1
45,6,41,0,0,0,0
40,9,53,0,0,1,0
22,9,27,0,0,1,0
35,11,29,0,0,0,0
42,9,42,0,0,1,1
21,14,44,0,0,1,0
28,10,70,0,0,0,0
32,14,36,0,0,0,0
31,9,40,0,0,0,0
32,9,18,0,0,1,0
37,9,41,0,0,0,0
49,14,53,0,0,1,1
36,7,31,0,0,0,0
38,12,43,0,0,1,1
40,9,36,0,0,0,0
46,13,26,0,0,1,1
54,7,31,0,0,1,0
35,9,24,0,0,1,0
46,13,35,0,0,1,0
28,9,46,0,0,0,0
24,7,12,0,0,0,0
60,7,37,0,0,1,1
46,5,37,0,0,1,0
37,9,69,0,0,1,0
47,9,27,0,0,1,1
31,9,23,0,0,1,0
42,10,39,0,0,1,1
49,12,55,0,2042,1,0
37,8,32,0,0,1,0
53,10,44,0,0,1,0
44,13,53,0,0,1,0
45,9,36,0,0,0,1
39,9,34,0,1902,1,0
48,5,38,0,0,1,0
48,13,17,0,0,0,0
45,1,38,0,0,1,1
39,13,50,0,0,1,0
38,8,15,0,0,1,0
32,9,22,0,0,0,0
45,13,37,0,0,1,0
47,14,29,0,0,1,1
38,11,42,0,0,0,1
63,8,49,0,0,1,1
31,7,68,99999,0,1,1
34,8,34,0,0,1,0
43,6,47,0,0,1,0
45,9,34,0,2392,0,0
24,7,66,0,0,1,0
33,10,50,0,0,1,1
49,13,38,0,0,1,1
20,8,30,0,0,0,0
52,10,41,0,0,1,0
59,11,25,0,0,0,0
57,8,28,0,0,1,1
31,5,46,0,0,1,0
48,14,55,0,0,0,0
48,10,20,0,0,0,0
40,9,57,0,0,1,1
77,15,62,0,0,1,1
39,9,49,0,0,0,0
45,2,71,0,0,1,0
45,7,41,0,0,1,0
37,14,44,0,0,1,0
37,5,55,0,0,0,0
32,12,36,0,0,1,1
21,10,63,0,0,1,0
60,9,44,0,0,0,0
29,9,51,0,0,1,0
46,13,51,0,0,1,1
51,11,63,0,0,1,1
60,9,59,2174,0,0,0
27,13,13,0,0,1,0
24,9,55,0,0,1,0
46,10,45,0,0,1,0
47,7,17,0,0,1,0
33,9,24,0,0,0,0
46,10,53,14084,0,1,1
44,7,39,0,0,1,0
36,14,39,0,0,1,1
35,12,41,0,0,0,1
50,14,42,0,0,1,1
32,12,42,14084,0,1,0
45,9,33,2174,0,1,0
40,10,44,0,0,1,0
41,13,49,0,0,1,1
46,7,53,0,0,1,0
33,11,44,0,0,1,0
23,3,46,0,0,0,0
53,9,42,0,0,0,0
43,7,28,0,0,0,1
29,13,58,0,0,1,0
63,13,75,0,0,1,1
32,9,41,0,1977,1,0
58,13,55,2174,0,1,0
43,10,29,0,0,1,0
59,5,26,0,0,0,0
31,7,47,0,0,0,0
45,10,44,0,0,1,0
60,5,29,0,0,0,0
29,6,45,0,2824,1,0
39,9,52,99999,0,1,1
31,9,20,0,0,1,0
52,9,27,0,0,1,0
22,14,41,0,0,1,0
27,5,55,0,0,0,0
17,13,23,0,0,1,0
37,13,19,0,0,0,0
57,9,33,0,0,1,0
59,2,38,0,0,1,0
19,9,22,0,0,1,0
45,11,35,0,0,1,0
50,13,29,0,0,1,0
36,7,27,0,0,1,0
37,14,44,0,0,1,1
59,10,50,0,0,1,0
33,9,51,0,0,1,0
31,10,31,0,0,0,0
43,5,33,0,0,1,0
42,2,23,0,0,1,0
44,5,36,0,0,1,0
42,11,33,7688,0,1,1
38,10,38,0,0,1,0
21,10,46,0,0,1,0
21,7,43,0,0,1,0
33,9,41,0,0,1,1
49,7,44,0,0,1,0
27,9,42,0,0,1,0
45,11,31,0,2392,1,0
39,9,43,0,0,1,0
22,8,58,0,0,1,0
38,13,27,0,2392,1,0
26,7,35,0,0,1,0
37,13,46,0,0,0,0
32,9,32,0,0,0,0
55,3,29,0,0,1,0
44,9,44,0,2392,1,0
28,9,28,14084,0,0,0
36,7,55,0,0,0,1
22,7,42,0,0,1,0
37,5,38,2174,0,1,0
49,9,33,0,0,1,0
46,13,35,0,0,0,0
21,9,36,0,0,1,0
47,9,59,0,0,1,0
31,12,67,14084,0,1,0
55,10,30,0,0,0,0
36,5,11,0,0,1,0
42,9,50,0,0,1,1
45,10,28,0,0,1,1
38,9,34,0,0,0,0
43,11,44,0,0,1,1
36,6,35,0,0,1,0
35,7,19,0,0,0,0
76,13,54,0,0,1,1
37,7,26,0,0,0,0
32,7,31,7688,0,1,0
32,13,15,0,0,1,0
56,12,38,0,0,1,1
46,13,57,0,0,1,0
43,7,20,0,0,1,0
54,7,45,0,0,1,0
59,13,49,0,0,0,1
39,14,41,0,0,1,1
52,6,42,0,0,1,1
37,9,39,15024,0,0,0
44,10,48,0,0,1,0
21,14,35,0,0,0,0
42,15,52,0,0,1,0
23,12,21,0,0,0,0
27,9,40,0,0,0,0
66,9,61,14084,0,1,1
33,12,44,0,0,1,0
50,13,38,0,0,1,1
37,9,25,0,0,1,1
37,4,40,0,0,1,0
34,11,40,0,0,1,0
19,9,46,0,0,1,1
40,9,38,0,0,0,0
40,1,54,0,0,1,1
38,9,62,0,0,1,1
30,9,60,0,0,0,0
47,13,56,0,0,0,0
26,7,46,0,0,0,0
46,9,38,0,0,1,0
39,11,34,0,0,1,0
50,9,28,0,0,1,0
37,9,51,0,0,1,1
55,9,41,0,0,1,0
58,5,53,0,0,0,0
32,10,51,0,0,1,0
39,9,38,0,0,0,1
37,9,59,0,0,1,0
50,13,39,14084,0,1,1
52,9,21,0,0,1,0
51,10,47,0,0,0,0
31,7,42,0,0,1,1
52,15,55,0,0,1,1
38,7,30,0,0,0,0
38,10,40,0,0,1,0
29,9,30,0,0,0,0
34,9,35,0,0,1,0
50,14,20,0,0,1,1
27,10,52,99999,0,1,1
36,9,37,0,0,1,0
33,7,46,0,0,0,1
74,10,41,0,0,1,0
18,9,54,0,0,1,0
30,9,43,0,0,1,0
45,13,41,99999,0,1,1
45,12,39,0,0,0,0
30,10,46,5178,0,0,0
33,7,36,0,0,1,0
30,9,56,0,0,0,0
51,6,57,0,0,0,0
21,13,44,15024,0,1,0
22,8,41,0,0,1,0
33,14,43,0,0,1,0
33,11,47,0,0,1,0
49,9,44,0,0,1,1
22,6,56,0,0,1,0
31,7,36,0,0,1,0
50,13,43,0,0,0,1
29,12,57,0,0,0,0
39,8,57,0,0,0,0
21,7,37,0,0,0,0
52,14,58,0,0,1,1
53,7,34,15024,0,1,0
33,14,32,0,0,1,0
36,13,34,0,0,1,0
48,9,46,0,0,0,0
47,13,52,0,0,1,1
27,11,43,0,0,0,0
45,9,25,0,0,1,1
18,6,20,0,0,1,0
23,9,43,0,0,0,0
28,14,57,0,0,1,1
29,9,65,0,0,1,0
55,7,26,0,0,1,1
45,13,49,0,0,0,0
52,4,28,0,0,1,0
38,9,36,0,0,1,0
43,14,33,0,0,1,1
30,14,43,0,0,1,1
28,4,42,0,0,1,0
60,4,18,0,0,0,0
40,9,42,0,0,0,0
35,7,54,0,0,1,0
29,11,42,0,0,1,0
26,9,50,0,0,1,1
21,12,38,0,0,0,1
40,11,57,0,0,1,0
55,7,49,0,0,1,0
47,13,47,0,0,1,0
20,9,18,5178,1902,1,0
41,7,28,0,0,1,1
45,11,34,0,0,1,1
18,14,25,0,0,0,0
37,9,21,0,0,1,0
47,7,29,0,0,0,0
44,13,49,0,0,0,0
28,15,32,0,2392,1,1
44,1,39,0,2392,0,0
50,9,43,0,0,1,0
36,7,37,0,0,0,0
61,14,28,0,0,1,0
37,8,44,99999,0,1,1
48,14,50,99999,0,0,1
26,10,26,0,0,0,0
53,10,36,0,0,1,0
22,13,37,0,0,0,1
31,4,45,0,0,0,0
49,9,24,0,0,0,0
57,11,36,99999,0,1,1
60,15,57,0,0,0,1
37,7,29,0,0,0,0
42,9,46,0,0,0,0
32,14,51,0,0,1,0
22,9,28,0,0,1,0
49,10,57,0,0,1,1
27,12,32,0,0,1,0
18,14,50,0,0,1,0
22,12,19,0,0,1,0
47,9,31,15024,0,1,1
43,13,41,0,0,1,0
32,13,44,0,0,1,0
22,9,34,0,0,1,0
33,14,31,0,0,1,1
42,11,62,7688,0,0,0
27,9,43,0,0,1,0
29,13,43,0,0,1,0
55,9,53,0,0,0,0
62,13,40,0,0,1,1
27,12,46,14084,0,0,0
