dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt
2012-06-21,3,1,6,18,0,3,1,1,0.4174,0.3599,0.4057,0.0828,63,461,524
2012-06-21,3,1,6,19,0,3,1,2,0.3741,0.3938,0.5318,0.1374,29,162,191
2012-06-21,3,1,6,20,0,3,1,1,0.4566,0.4141,0.5396,0.1682,8,55,63
2012-06-21,3,1,6,21,0,3,1,1,0.4451,0.4127,0.578,0.0566,74,336,410
2012-06-21,3,1,6,22,0,3,1,1,0.4665,0.3999,0.6,0.1241,16,87,103
2012-06-21,3,1,6,23,0,3,1,1,0.451,0.3703,0.6705,0.1167,23,110,133
2012-06-22,3,1,6,0,0,4,1,1,0.5695,0.5594,0.6204,0.2055,16,66,82
2012-06-22,3,1,6,1,0,4,1,1,0.6342,0.6303,0.7025,0.2141,4,27,31
2012-06-22,3,1,6,2,0,4,1,1,0.5287,0.4955,0.5659,0.1678,4,33,37
2012-06-22,3,1,6,3,0,4,1,1,0.5705,0.538,0.6187,0.1498,8,45,53
2012-06-22,3,1,6,4,0,4,1,1,0.573,0.5016,0.6271,0.1232,14,112,126
2012-06-22,3,1,6,5,0,4,1,2,0.5667,0.5624,0.6179,0.1841,6,45,51
2012-06-22,3,1,6,6,0,4,1,1,0.5465,0.4934,0.7235,0.1019,45,153,198
2012-06-22,3,1,6,7,0,4,1,1,0.5337,0.4878,0.677,0.3038,9,118,127
2012-06-22,3,1,6,8,0,4,1,1,0.5237,0.4838,0.4657,0.0602,131,526,657
2012-06-22,3,1,6,9,0,4,1,2,0.5726,0.5536,0.5813,0.1275,26,246,272
2012-06-22,3,1,6,10,0,4,1,1,0.519,0.4896,0.5967,0.2495,18,99,117
2012-06-22,3,1,6,11,0,4,1,3,0.4174,0.3987,0.8234,0.1481,7,33,40
2012-06-22,3,1,6,12,0,4,1,2,0.5176,0.4712,0.5653,0.2338,9,179,188
2012-06-22,3,1,6,13,0,4,1,1,0.4776,0.4274,0.504,0.3174,3,24,27
2012-06-22,3,1,6,14,0,4,1,1,0.5137,0.5117,0.6425,0.2466,4,38,42
2012-06-22,3,1,6,15,0,4,1,1,0.4582,0.444,0.6539,0.0838,12,97,109
2012-06-22,3,1,6,16,0,4,1,1,0.3714,0.3691,0.6055,0.0877,10,61,71
2012-06-22,3,1,6,17,0,4,1,2,0.3334,0.3058,0.5946,0.165,4,49,53
2012-06-22,3,1,6,18,0,4,1,1,0.3911,0.3558,0.7058,0.2154,23,121,144
2012-06-22,3,1,6,19,0,4,1,3,0.3976,0.3354,0.5249,0.2765,23,104,127
2012-06-22,3,1,6,20,0,4,1,1,0.4683,0.4458,0.5691,0.1172,26,198,224
2012-06-22,3,1,6,21,0,4,1,1,0.4429,0.4214,0.5535,0.1412,6,50,56
2012-06-22,3,1,6,22,0,4,1,3,0.5052,0.503,0.7089,0.1599,7,41,48
2012-06-22,3,1,6,23,0,4,1,1,0.4261,0.4028,0.6359,0.1583,14,82,96
2012-06-23,3,1,6,0,0,5,0,1,0.5383,0.4938,0.4897,0.2997,15,27,42
2012-06-23,3,1,6,1,0,5,0,2,0.5492,0.5212,0.4986,0.1717,44,69,113
2012-06-23,3,1,6,2,0,5,0,1,0.459,0.4467,0.7914,0.1922,33,77,110
2012-06-23,3,1,6,3,0,5,0,1,0.6092,0.5947,0.6974,0.2529,14,35,49
2012-06-23,3,1,6,4,0,5,0,3,0.5727,0.557,0.6769,0.3073,18,27,45
2012-06-23,3,1,6,5,0,5,0,1,0.5926,0.5625,0.592,0.1772,13,37,50
2012-06-23,3,1,6,6,0,5,0,1,0.5451,0.5088,0.7463,0.2807,18,43,61
2012-06-23,3,1,6,7,0,5,0,1,0.628,0.6029,0.4769,0.3262,107,181,288
2012-06-23,3,1,6,8,0,5,0,2,0.5215,0.4715,0.6731,0.1712,45,112,157
2012-06-23,3,1,6,9,0,5,0,1,0.5895,0.5636,0.5467,0.1349,56,98,154
2012-06-23,3,1,6,10,0,5,0,2,0.5725,0.5048,0.5679,0.355,21,36,57
2012-06-23,3,1,6,11,0,5,0,1,0.4814,0.483,0.6744,0.2697,34,56,90
2012-06-23,3,1,6,12,0,5,0,2,0.579,0.5496,0.5777,0.181,47,85,132
2012-06-23,3,1,6,13,0,5,0,1,0.4882,0.459,0.5577,0.232,27,66,93
2012-06-23,3,1,6,14,0,5,0,1,0.4858,0.4548,0.5519,0.0964,82,212,294
2012-06-23,3,1,6,15,0,5,0,1,0.382,0.3415,0.4132,0.2688,106,129,235
2012-06-23,3,1,6,16,0,5,0,1,0.5151,0.5157,0.6748,0.036,23,40,63
2012-06-23,3,1,6,17,0,5,0,1,0.3734,0.3533,0.512,0.2657,7,13,20
2012-06-23,3,1,6,18,0,5,0,2,0.4607,0.4391,0.7898,0.1223,74,149,223
2012-06-23,3,1,6,19,0,5,0,2,0.3826,0.3599,0.583,0.0477,21,39,60
2012-06-23,3,1,6,20,0,5,0,1,0.4056,0.4223,0.7404,0.0199,76,272,348
2012-06-23,3,1,6,21,0,5,0,2,0.4747,0.4502,0.4216,0.1419,46,81,127
2012-06-23,3,1,6,22,0,5,0,2,0.5008,0.4634,0.6731,0.2369,34,81,115
2012-06-23,3,1,6,23,0,5,0,1,0.4281,0.4066,0.706,0.0688,142,307,449
2012-06-24,3,1,6,0,0,6,0,2,0.5431,0.5056,0.726,0.0812,12,26,38
2012-06-24,3,1,6,1,0,6,0,1,0.562,0.5515,0.441,0.1405,16,30,46
2012-06-24,3,1,6,2,0,6,0,1,0.502,0.4378,0.5295,0.2446,6,12,18
2012-06-24,3,1,6,3,0,6,0,1,0.62,0.5867,0.6456,0.2546,40,65,105
2012-06-24,3,1,6,4,0,6,0,1,0.5105,0.4951,0.6138,0.1912,50,72,122
2012-06-24,3,1,6,5,0,6,0,1,0.5518,0.5655,0.6242,0.2587,38,47,85
2012-06-24,3,1,6,6,0,6,0,1,0.5987,0.5555,0.5541,0.235,32,77,109
2012-06-24,3,1,6,7,0,6,0,2,0.5426,0.5102,0.7508,0.1466,13,25,38
2012-06-24,3,1,6,8,0,6,0,3,0.5793,0.5552,0.8529,0.2528,9,26,35
2012-06-24,3,1,6,9,0,6,0,2,0.5657,0.5619,0.6038,0.0773,52,77,129
2012-06-24,3,1,6,10,0,6,0,1,0.532,0.4943,0.6421,0.2189,50,96,146
2012-06-24,3,1,6,11,0,6,0,1,0.5535,0.5145,0.6003,0.0867,72,101,173
2012-06-24,3,1,6,12,0,6,0,1,0.4904,0.4252,0.7294,0.1914,130,187,317
2012-06-24,3,1,6,13,0,6,0,1,0.4881,0.4215,0.6841,0.2775,249,428,677
2012-06-24,3,1,6,14,0,6,0,1,0.5054,0.4826,0.4928,0.1971,68,161,229
2012-06-24,3,1,6,15,0,6,0,2,0.4746,0.4375,0.5413,0.179,47,102,149
2012-06-24,3,1,6,16,0,6,0,2,0.4617,0.4597,0.5029,0.1981,138,215,353
2012-06-24,3,1,6,17,0,6,0,2,0.3763,0.3377,0.8819,0.2331,51,90,141
2012-06-24,3,1,6,18,0,6,0,1,0.4405,0.4485,0.6695,0.3507,49,68,117
2012-06-24,3,1,6,19,0,6,0,1,0.3871,0.3602,0.5517,0.2322,29,60,89
2012-06-24,3,1,6,20,0,6,0,1,0.379,0.3761,0.5445,0.1398,6,13,19
2012-06-24,3,1,6,21,0,6,0,2,0.4401,0.4129,0.6865,0.1633,42,74,116
2012-06-24,3,1,6,22,0,6,0,2,0.4233,0.3788,0.6982,0.1079,46,60,106
2012-06-24,3,1,6,23,0,6,0,1,0.5104,0.4801,0.6788,0.0809,10,20,30
2012-06-25,3,1,6,0,0,0,1,1,0.5318,0.4745,0.5543,0.0146,6,39,45
2012-06-25,3,1,6,1,0,0,1,2,0.4439,0.425,0.6362,0.1431,3,36,39
2012-06-25,3,1,6,2,0,0,1,1,0.5061,0.4909,0.6105,0.0676,7,24,31
2012-06-25,3,1,6,3,0,0,1,1,0.4974,0.4832,0.5066,0.1878,2,9,11
2012-06-25,3,1,6,4,0,0,1,1,0.55,0.5707,0.5023,0.1392,9,65,74
2012-06-25,3,1,6,5,0,0,1,3,0.5947,0.559,0.6317,0.0932,5,42,47
2012-06-25,3,1,6,6,0,0,1,1,0.5696,0.5663,0.6127,0.0117,17,117,134
2012-06-25,3,1,6,7,0,0,1,1,0.5529,0.5107,0.65,0.1521,14,244,258
2012-06-25,3,1,6,8,0,0,1,1,0.6206,0.5763,0.667,0.0398,18,48,66
2012-06-25,3,1,6,9,0,0,1,1,0.4636,0.434,0.7536,0.2365,54,545,599
2012-06-25,3,1,6,10,0,0,1,1,0.5887,0.5507,0.5135,0.2004,7,34,41
2012-06-25,3,1,6,11,0,0,1,2,0.4982,0.4989,0.6632,0.1619,25,121,146
2012-06-25,3,1,6,12,0,0,1,4,0.4961,0.4933,0.6753,0.2961,1,6,7
2012-06-25,3,1,6,13,0,0,1,1,0.4575,0.4308,0.573,0.1808,39,318,357
2012-06-25,3,1,6,14,0,0,1,1,0.521,0.479,0.6101,0.2109,18,73,91
2012-06-25,3,1,6,15,0,0,1,1,0.3935,0.3775,0.582,0.235,10,82,92
2012-06-25,3,1,6,16,0,0,1,1,0.4305,0.4248,0.8178,0.1386,67,638,705
2012-06-25,3,1,6,17,0,0,1,1,0.4431,0.4001,0.6162,0.1391,81,372,453
2012-06-25,3,1,6,18,0,0,1,1,0.3548,0.3364,0.6597,0.1833,30,137,167
2012-06-25,3,1,6,19,0,0,1,1,0.3852,0.3277,0.5851,0.0723,7,55,62
2012-06-25,3,1,6,20,0,0,1,3,0.4241,0.3959,0.5596,0.3228,5,57,62
2012-06-25,3,1,6,21,0,0,1,1,0.4072,0.3839,0.4791,0.1929,22,81,103
2012-06-25,3,1,6,22,0,0,1,1,0.4266,0.4183,0.7173,0.1639,7,48,55
2012-06-25,3,1,6,23,0,0,1,1,0.4646,0.4585,0.6804,0.3468,20,89,109
2012-06-26,3,1,6,0,0,1,1,2,0.525,0.4687,0.5674,0.0919,12,73,85
2012-06-26,3,1,6,1,0,1,1,1,0.506,0.4959,0.5094,0.3029,0,2,2
2012-06-26,3,1,6,2,0,1,1,1,0.5821,0.5613,0.6098,0.2451,10,30,40
2012-06-26,3,1,6,3,0,1,1,2,0.5156,0.5034,0.5487,0.2694,3,25,28
2012-06-26,3,1,6,4,0,1,1,2,0.5182,0.5076,0.576,0.166,9,50,59
2012-06-26,3,1,6,5,0,1,1,1,0.6533,0.6085,0.4583,0.1845,6,60,66
2012-06-26,3,1,6,6,0,1,1,2,0.5527,0.5092,0.6164,0.1525,18,77,95
2012-06-26,3,1,6,7,0,1,1,3,0.5238,0.4857,0.6213,0.2597,6,30,36
2012-06-26,3,1,6,8,0,1,1,1,0.4986,0.4532,0.7096,0.2113,11,67,78
2012-06-26,3,1,6,9,0,1,1,1,0.5986,0.5681,0.5751,0.1353,2,15,17
2012-06-26,3,1,6,10,0,1,1,2,0.5253,0.5239,0.5641,0.139,56,227,283
2012-06-26,3,1,6,11,0,1,1,1,0.5095,0.5153,0.4434,0.1788,30,188,218
2012-06-26,3,1,6,12,0,1,1,1,0.4926,0.4829,0.7108,0.1534,34,134,168
2012-06-26,3,1,6,13,0,1,1,1,0.5188,0.4698,0.6874,0.2953,6,45,51
2012-06-26,3,1,6,14,0,1,1,2,0.4518,0.4274,0.6077,0.2447,7,33,40
2012-06-26,3,1,6,15,0,1,1,2,0.5362,0.5221,0.4635,0.2445,33,215,248
2012-06-26,3,1,6,16,0,1,1,2,0.4351,0.3755,0.485,0.1987,32,299,331
2012-06-26,3,1,6,17,0,1,1,1,0.4642,0.4127,0.5489,0.1139,23,196,219
2012-06-26,3,1,6,18,0,1,1,1,0.4512,0.4383,0.7014,0.2357,113,683,796
2012-06-26,3,1,6,19,0,1,1,1,0.4203,0.3849,0.637,0.0121,59,381,440
2012-06-26,3,1,6,20,0,1,1,3,0.4062,0.3969,0.46,0.1939,8,47,55
2012-06-26,3,1,6,21,0,1,1,1,0.4557,0.444,0.6449,0.115,37,143,180
2012-06-26,3,1,6,22,0,1,1,1,0.4794,0.4494,0.5181,0.1089,34,465,499
2012-06-26,3,1,6,23,0,1,1,1,0.4554,0.4164,0.5522,0.1429,16,78,94
2012-06-27,3,1,6,0,0,2,1,1,0.5053,0.4913,0.6966,0.1733,0,6,6
2012-06-27,3,1,6,1,0,2,1,2,0.5688,0.5288,0.6697,0.1781,23,109,132
2012-06-27,3,1,6,2,0,2,1,1,0.6215,0.5845,0.6972,0.2432,14,66,80
2012-06-27,3,1,6,3,0,2,1,1,0.5894,0.5508,0.5887,0.1661,7,32,39
2012-06-27,3,1,6,4,0,2,1,2,0.6425,0.631,0.6741,0.1719,18,105,123
2012-06-27,3,1,6,5,0,2,1,1,0.5508,0.5258,0.5363,0.0684,2,16,18
2012-06-27,3,1,6,6,0,2,1,1,0.6067,0.5744,0.5636,0.0788,28,250,278
2012-06-27,3,1,6,7,0,2,1,1,0.6295,0.6034,0.5544,0.203,19,118,137
2012-06-27,3,1,6,8,0,2,1,1,0.5321,0.5048,0.5992,0.2305,32,312,344
2012-06-27,3,1,6,9,0,2,1,1,0.5358,0.5422,0.4678,0.1592,27,121,148
2012-06-27,3,1,6,10,0,2,1,2,0.6082,0.5541,0.5667,0.2546,22,170,192
2012-06-27,3,1,6,11,0,2,1,1,0.4804,0.4644,0.7471,0.0674,14,116,130
2012-06-27,3,1,6,12,0,2,1,1,0.445,0.4492,0.4962,0.2119,42,182,224
2012-06-27,3,1,6,13,0,2,1,1,0.5391,0.4963,0.4632,0.1119,16,128,144
2012-06-27,3,1,6,14,0,2,1,3,0.5065,0.4961,0.4745,0.1055,16,68,84
2012-06-27,3,1,6,15,0,2,1,3,0.4594,0.413,0.8702,0.1188,14,82,96
2012-06-27,3,1,6,16,0,2,1,2,0.4276,0.409,0.6537,0.1735,7,45,52
2012-06-27,3,1,6,17,0,2,1,1,0.4039,0.4085,0.5826,0.2151,56,223,279
2012-06-27,3,1,6,18,0,2,1,1,0.4299,0.3921,0.6138,0.209,79,815,894
2012-06-27,3,1,6,19,0,2,1,1,0.4846,0.4535,0.6243,0.1568,4,50,54
2012-06-27,3,1,6,20,0,2,1,1,0.4389,0.3873,0.5421,0.2306,23,124,147
2012-06-27,3,1,6,21,0,2,1,1,0.5288,0.5105,0.5454,0.3149,19,168,187
2012-06-27,3,1,6,22,0,2,1,1,0.4227,0.4063,0.592,0.1704,20,107,127
2012-06-27,3,1,6,23,0,2,1,3,0.4772,0.4651,0.5298,0.1876,6,39,45
2012-06-28,3,1,6,0,0,3,1,1,0.4834,0.4491,0.562,0.1311,3,21,24
2012-06-28,3,1,6,1,0,3,1,1,0.4756,0.4553,0.6377,0.1486,2,13,15
2012-06-28,3,1,6,2,0,3,1,2,0.5322,0.4975,0.4971,0.2799,5,67,72
2012-06-28,3,1,6,3,0,3,1,1,0.5716,0.5399,0.8538,0.2807,0,2,2
2012-06-28,3,1,6,4,0,3,1,2,0.5886,0.5859,0.6665,0.1639,56,125,181
2012-06-28,3,1,6,5,0,3,1,1,0.6624,0.623,0.4568,0.2192,21,127,148
2012-06-28,3,1,6,6,0,3,1,1,0.5969,0.5767,0.3425,0.2536,33,206,239
2012-06-28,3,1,6,7,0,3,1,1,0.6216,0.6051,0.5191,0.1443,17,120,137
2012-06-28,3,1,6,8,0,3,1,1,0.5702,0.5596,0.6614,0.0755,40,226,266
2012-06-28,3,1,6,9,0,3,1,1,0.622,0.5776,0.6368,0.2351,55,249,304
2012-06-28,3,1,6,10,0,3,1,1,0.6342,0.6224,0.5755,0.2517,41,228,269
2012-06-28,3,1,6,11,0,3,1,1,0.5403,0.5104,0.5358,0.2399,17,146,163
2012-06-28,3,1,6,12,0,3,1,2,0.4586,0.4345,0.5137,0.1501,29,255,284
2012-06-28,3,1,6,13,0,3,1,1,0.4556,0.4534,0.5642,0.3018,31,102,133
2012-06-28,3,1,6,14,0,3,1,1,0.4696,0.4165,0.5018,0.2027,24,110,134
2012-06-28,3,1,6,15,0,3,1,1,0.46,0.4353,0.5641,0.0882,87,381,468
2012-06-28,3,1,6,16,0,3,1,3,0.457,0.4329,0.7374,0.0523,5,37,42
2012-06-28,3,1,6,17,0,3,1,1,0.4394,0.432,0.5289,0.1562,28,392,420
2012-06-28,3,1,6,18,0,3,1,1,0.4186,0.3637,0.6692,0.198,108,385,493
2012-06-28,3,1,6,19,0,3,1,1,0.3956,0.3703,0.6868,0.157,26,128,154
2012-06-28,3,1,6,20,0,3,1,1,0.4451,0.4098,0.4975,0.3395,11,102,113
2012-06-28,3,1,6,21,0,3,1,1,0.5159,0.4641,0.5141,0.2123,6,126,132
2012-06-28,3,1,6,22,0,3,1,1,0.4991,0.4847,0.707,0.1021,12,70,82
2012-06-28,3,1,6,23,0,3,1,1,0.499,0.478,0.5075,0.0016,15,60,75
2012-06-29,3,1,6,0,0,4,1,1,0.5391,0.483,0.5903,0.1988,11,81,92
2012-06-29,3,1,6,1,0,4,1,1,0.5038,0.475,0.8036,0.2591,2,8,10
2012-06-29,3,1,6,2,0,4,1,1,0.5176,0.4937,0.6962,0.3291,27,141,168
2012-06-29,3,1,6,3,0,4,1,1,0.5245,0.492,0.6061,0.1638,7,47,54
2012-06-29,3,1,6,4,0,4,1,1,0.5622,0.5375,0.6779,0.3178,15,80,95
2012-06-29,3,1,6,5,0,4,1,1,0.5583,0.5177,0.5886,0.0713,54,237,291
2012-06-29,3,1,6,6,0,4,1,3,0.6262,0.6178,0.6892,0.1525,14,60,74
2012-06-29,3,1,6,7,0,4,1,1,0.5562,0.4868,0.3898,0.0988,10,84,94
2012-06-29,3,1,6,8,0,4,1,1,0.5351,0.5276,0.5826,0.2434,28,290,318
2012-06-29,3,1,6,9,0,4,1,1,0.6322,0.6181,0.3781,0.0759,33,265,298
2012-06-29,3,1,6,10,0,4,1,3,0.5198,0.4829,0.6142,0.2121,23,129,152
2012-06-29,3,1,6,11,0,4,1,1,0.5247,0.4752,0.5739,0.0807,20,78,98
2012-06-29,3,1,6,12,0,4,1,1,0.5159,0.5034,0.7345,0.3206,10,66,76
2012-06-29,3,1,6,13,0,4,1,1,0.4317,0.3953,0.678,0.1501,12,77,89
2012-06-29,3,1,6,14,0,4,1,1,0.5073,0.483,0.5467,0.2102,65,448,513
2012-06-29,3,1,6,15,0,4,1,1,0.4668,0.4714,0.5627,0.0369,60,240,300
2012-06-29,3,1,6,16,0,4,1,2,0.4909,0.4731,0.639,0.0604,72,478,550
2012-06-29,3,1,6,17,0,4,1,1,0.3934,0.3862,0.5534,0.1181,66,243,309
2012-06-29,3,1,6,18,0,4,1,2,0.4219,0.435,0.6046,0.248,37,226,263
2012-06-29,3,1,6,19,0,4,1,1,0.4222,0.3907,0.7395,0.2327,10,76,86
2012-06-29,3,1,6,20,0,4,1,1,0.4392,0.4353,0.5232,0.2668,0,7,7
2012-06-29,3,1,6,21,0,4,1,3,0.3831,0.3275,0.5669,0.0592,43,149,192
2012-06-29,3,1,6,22,0,4,1,1,0.4623,0.4352,0.573,0.2205,7,58,65
2012-06-29,3,1,6,23,0,4,1,1,0.4201,0.4052,0.9238,0.1352,12,63,75
2012-06-30,3,1,6,0,0,5,0,1,0.5118,0.4366,0.6596,0.1154,4,7,11
2012-06-30,3,1,6,1,0,5,0,1,0.433,0.3981,0.7199,0.137,24,53,77
2012-06-30,3,1,6,2,0,5,0,2,0.4634,0.4363,0.6805,0.1707,31,52,83
2012-06-30,3,1,6,3,0,5,0,1,0.5867,0.5633,0.6749,0.2329,25,50,75
2012-06-30,3,1,6,4,0,5,0,2,0.5448,0.512,0.6429,0.2698,33,59,92
2012-06-30,3,1,6,5,0,5,0,1,0.5352,0.494,0.633,0.2217,6,11,17
2012-06-30,3,1,6,6,0,5,0,1,0.6283,0.5853,0.4421,0.2307,53,77,130
2012-06-30,3,1,6,7,0,5,0,1,0.5878,0.6339,0.627,0.3258,47,66,113
2012-06-30,3,1,6,8,0,5,0,2,0.6016,0.5916,0.579,0.2358,88,149,237
2012-06-30,3,1,6,9,0,5,0,3,0.5474,0.5226,0.6498,0.1629,144,243,387
2012-06-30,3,1,6,10,0,5,0,1,0.6446,0.6281,0.5785,0.2265,26,41,67
2012-06-30,3,1,6,11,0,5,0,1,0.494,0.4757,0.6769,0.3166,12,31,43
2012-06-30,3,1,6,12,0,5,0,3,0.5672,0.5579,0.6873,0.1104,34,84,118
2012-06-30,3,1,6,13,0,5,0,1,0.4743,0.4205,0.3114,0.1455,37,56,93
2012-06-30,3,1,6,14,0,5,0,1,0.3913,0.3627,0.5675,0.296,67,173,240
2012-06-30,3,1,6,15,0,5,0,2,0.4602,0.4168,0.4182,0.1568,29,55,84
2012-06-30,3,1,6,16,0,5,0,4,0.4407,0.4255,0.6298,0.2411,4,10,14
2012-06-30,3,1,6,17,0,5,0,1,0.3781,0.3325,0.5821,0.2831,63,121,184
2012-06-30,3,1,6,18,0,5,0,1,0.3806,0.4043,0.7475,0.0795,42,81,123
2012-06-30,3,1,6,19,0,5,0,2,0.4192,0.4082,0.6288,0.1473,9,17,26
2012-06-30,3,1,6,20,0,5,0,1,0.4421,0.4186,0.5572,0.2764,18,28,46
2012-06-30,3,1,6,21,0,5,0,1,0.342,0.2924,0.7097,0.1699,26,73,99
2012-06-30,3,1,6,22,0,5,0,1,0.4996,0.489,0.5682,0.0185,15,25,40
2012-06-30,3,1,6,23,0,5,0,2,0.457,0.4376,0.5545,0.1392,75,157,232
2012-07-01,3,1,7,0,0,6,0,1,0.4437,0.3941,0.645,0.2436,12,30,42
2012-07-01,3,1,7,1,0,6,0,1,0.5553,0.5101,0.7558,0.2821,43,84,127
2012-07-01,3,1,7,2,0,6,0,1,0.536,0.4804,0.6818,0.1841,14,28,42
2012-07-01,3,1,7,3,0,6,0,2,0.6022,0.5724,0.6465,0.2187,27,36,63
2012-07-01,3,1,7,4,0,6,0,2,0.5837,0.5625,0.8667,0.1505,4,19,23
2012-07-01,3,1,7,5,0,6,0,2,0.5742,0.5279,0.5193,0.2523,4,10,14
2012-07-01,3,1,7,6,0,6,0,2,0.5708,0.5049,0.5174,0.294,17,34,51
2012-07-01,3,1,7,7,0,6,0,1,0.5935,0.5839,0.6052,0.2415,19,29,48
2012-07-01,3,1,7,8,0,6,0,1,0.5497,0.4997,0.7465,0.1705,51,90,141
2012-07-01,3,1,7,9,0,6,0,2,0.5194,0.4842,0.5039,0.2147,59,92,151
2012-07-01,3,1,7,10,0,6,0,1,0.5613,0.5421,0.7693,0.2562,39,79,118
2012-07-01,3,1,7,11,0,6,0,2,0.5119,0.4539,0.4549,0.1822,55,81,136
2012-07-01,3,1,7,12,0,6,0,2,0.4983,0.4617,0.588,0.244,267,571,838
2012-07-01,3,1,7,13,0,6,0,1,0.5198,0.4668,0.6154,0.2096,82,213,295
2012-07-01,3,1,7,14,0,6,0,1,0.4524,0.4192,0.5165,0.2935,82,179,261
2012-07-01,3,1,7,15,0,6,0,1,0.441,0.4229,0.5438,0.236,35,63,98
2012-07-01,3,1,7,16,0,6,0,1,0.4037,0.3836,0.6893,0.1401,71,121,192
2012-07-01,3,1,7,17,0,6,0,1,0.4369,0.3835,0.7505,0.2924,16,27,43
2012-07-01,3,1,7,18,0,6,0,2,0.4309,0.4355,0.3954,0.2168,19,64,83
2012-07-01,3,1,7,19,0,6,0,2,0.4557,0.4118,0.6225,0.1688,19,30,49
2012-07-01,3,1,7,20,0,6,0,2,0.4045,0.3858,0.5982,0.0717,44,92,136
2012-07-01,3,1,7,21,0,6,0,2,0.4221,0.3685,0.6185,0.1985,75,128,203
2012-07-01,3,1,7,22,0,6,0,1,0.4886,0.4596,0.5695,0.3268,21,60,81
2012-07-01,3,1,7,23,0,6,0,1,0.4863,0.4739,0.4723,0.0384,18,49,67
2012-07-02,3,1,7,0,0,0,1,1,0.4602,0.4354,0.7582,0.0352,14,90,104
2012-07-02,3,1,7,1,0,0,1,2,0.5694,0.5156,0.709,0.2414,27,124,151
2012-07-02,3,1,7,2,0,0,1,1,0.4685,0.448,0.5928,0.1989,27,152,179
2012-07-02,3,1,7,3,0,0,1,2,0.5843,0.5728,0.5427,0.2338,4,35,39
2012-07-02,3,1,7,4,0,0,1,1,0.5151,0.4951,0.5375,0.1379,2,43,45
2012-07-02,3,1,7,5,0,0,1,1,0.6491,0.6338,0.3265,0.0087,12,69,81
2012-07-02,3,1,7,6,0,0,1,2,0.5146,0.4978,0.6339,0.1134,15,102,117
2012-07-02,3,1,7,7,0,0,1,2,0.6198,0.5693,0.6661,0.3048,22,125,147
2012-07-02,3,1,7,8,0,0,1,1,0.5624,0.577,0.6075,0.1439,44,231,275
2012-07-02,3,1,7,9,0,0,1,2,0.5383,0.5507,0.5875,0.1446,10,192,202
2012-07-02,3,1,7,10,0,0,1,2,0.5438,0.5319,0.609,0.0304,34,331,365
2012-07-02,3,1,7,11,0,0,1,2,0.5424,0.5199,0.5104,0.0356,45,293,338
2012-07-02,3,1,7,12,0,0,1,1,0.4602,0.4525,0.554,0.2688,19,75,94
2012-07-02,3,1,7,13,0,0,1,1,0.4431,0.4539,0.5891,0.1592,18,120,138
2012-07-02,3,1,7,14,0,0,1,2,0.4824,0.4273,0.6714,0.2593,26,110,136
2012-07-02,3,1,7,15,0,0,1,1,0.3715,0.3151,0.7507,0.1197,11,78,89
2012-07-02,3,1,7,16,0,0,1,3,0.4038,0.3847,0.5867,0.0626,63,340,403
2012-07-02,3,1,7,17,0,0,1,1,0.5408,0.5116,0.4914,0.1591,157,693,850
2012-07-02,3,1,7,18,0,0,1,3,0.3777,0.3732,0.6158,0.1342,37,166,203
2012-07-02,3,1,7,19,0,0,1,1,0.465,0.4377,0.8046,0.1134,36,226,262
2012-07-02,3,1,7,20,0,0,1,1,0.4037,0.4399,0.5139,0.1154,27,168,195
2012-07-02,3,1,7,21,0,0,1,1,0.4602,0.4209,0.6926,0.1692,11,65,76
2012-07-02,3,1,7,22,0,0,1,3,0.4826,0.495,0.7353,0.1407,9,50,59
2012-07-02,3,1,7,23,0,0,1,1,0.5209,0.5418,0.5619,0.1054,7,80,87
2012-07-03,3,1,7,0,0,1,1,1,0.4878,0.4941,0.5311,0.3244,7,42,49
2012-07-03,3,1,7,1,0,1,1,1,0.5961,0.5731,0.6479,0.2166,2,39,41
2012-07-03,3,1,7,2,0,1,1,1,0.5122,0.4626,0.6341,0.1927,6,55,61
2012-07-03,3,1,7,3,0,1,1,2,0.5618,0.5239,0.6633,0.1747,9,86,95
2012-07-03,3,1,7,4,0,1,1,2,0.5749,0.5227,0.7999,0.2332,9,39,48
2012-07-03,3,1,7,5,0,1,1,1,0.5282,0.5042,0.6139,0.2225,7,54,61
2012-07-03,3,1,7,6,0,1,1,1,0.5644,0.5355,0.4743,0.0973,33,186,219
2012-07-03,3,1,7,7,0,1,1,1,0.5796,0.5489,0.5987,0.0574,41,184,225
2012-07-03,3,1,7,8,0,1,1,1,0.5478,0.5208,0.6194,0.0019,23,126,149
2012-07-03,3,1,7,9,0,1,1,3,0.65,0.6163,0.7117,0.3234,13,64,77
2012-07-03,3,1,7,10,0,1,1,1,0.5023,0.4908,0.5801,0.1444,36,225,261
2012-07-03,3,1,7,11,0,1,1,3,0.5637,0.5347,0.5527,0.2274,20,110,130
2012-07-03,3,1,7,12,0,1,1,1,0.5301,0.5019,0.4599,0.1962,5,25,30
2012-07-03,3,1,7,13,0,1,1,1,0.4746,0.4808,0.6573,0.253,58,180,238
2012-07-03,3,1,7,14,0,1,1,1,0.4212,0.4046,0.9427,0.1748,24,469,493
2012-07-03,3,1,7,15,0,1,1,2,0.4085,0.4371,0.5869,0.0738,32,185,217
